Date,Open,High,Low,Close,Adj Close,Volume
2017-11-06,266.250000,267.899994,259.299988,261.700012,227.764038,61522940
2017-11-13,263.000000,263.299988,250.399994,258.000000,224.543808,52701755
2017-11-20,258.600006,261.450012,255.199997,260.750000,226.937225,48024546
2017-11-27,260.000000,260.500000,254.649994,255.199997,222.106903,59753029
2017-12-04,256.000000,263.200012,250.000000,262.200012,228.199203,41907101
2017-12-11,264.649994,267.500000,257.549988,264.600006,230.287949,55390473
2017-12-18,265.500000,265.899994,259.049988,263.100006,228.982468,35792524
2017-12-25,263.100006,265.000000,261.049988,263.250000,229.113022,38096454
2018-01-01,263.250000,266.299988,260.450012,262.899994,228.808441,45749258
2018-01-08,264.000000,274.000000,263.250000,267.549988,232.855392,76079400
2018-01-15,268.000000,277.500000,259.549988,274.549988,238.947678,92002924
2018-01-22,275.000000,283.200012,271.700012,281.250000,244.778839,57013296
2018-01-29,281.149994,290.299988,267.399994,275.350006,239.643967,135943400
2018-02-05,273.549988,281.700012,267.799988,271.350006,236.162659,72469200
2018-02-12,272.450012,273.850006,264.799988,266.450012,231.898071,35917334
2018-02-19,266.000000,270.000000,262.149994,269.049988,234.160889,51573696
2018-02-26,268.549988,269.500000,262.850006,264.000000,229.765778,37041441
2018-03-05,263.299988,263.299988,253.550003,259.250000,225.631714,42094576
2018-03-12,264.000000,272.000000,258.850006,260.500000,226.719635,62372572
2018-03-19,260.549988,262.200012,254.750000,256.000000,222.803177,52524921
2018-03-26,252.899994,260.500000,252.500000,255.500000,222.367996,33539618
2018-04-02,257.000000,262.000000,255.449997,260.850006,227.024246,35732792
2018-04-09,261.149994,268.700012,260.000000,260.750000,226.937225,40248570
2018-04-16,260.500000,280.000000,260.000000,276.200012,240.383759,65849757
2018-04-23,276.000000,280.950012,272.700012,279.399994,243.168793,55140209
2018-04-30,279.600006,289.700012,275.850006,277.149994,241.210541,42261290
2018-05-07,278.299988,285.950012,276.899994,283.649994,246.867661,26843358
2018-05-14,283.000000,288.799988,276.000000,282.299988,245.692703,58496935
2018-05-21,282.299988,284.000000,268.750000,272.299988,236.989456,36728707
2018-05-28,274.000000,277.750000,269.100006,269.950012,239.430557,43654120
2018-06-04,270.250000,272.299988,266.850006,267.899994,237.612305,34636628
2018-06-11,268.500000,274.600006,263.600006,264.500000,234.596680,44824542
2018-06-18,264.450012,267.149994,260.000000,265.149994,235.173203,47115540
2018-06-25,265.149994,267.549988,259.000000,266.200012,236.104507,59285805
2018-07-02,267.000000,274.750000,260.049988,272.649994,241.825287,64774225
2018-07-09,275.000000,280.299988,269.200012,270.399994,239.829666,61123917
2018-07-16,270.299988,274.799988,266.250000,274.000000,243.022675,42893899
2018-07-23,279.500000,307.149994,277.149994,302.549988,268.344910,148030271
2018-07-30,302.000000,305.399994,295.549988,303.950012,269.586639,68586613
2018-08-06,305.000000,306.899994,299.750000,304.799988,270.340546,45314152
2018-08-13,304.000000,315.299988,303.149994,313.750000,278.278656,66361551
2018-08-20,314.200012,317.000000,307.000000,310.399994,275.307373,49592370
2018-08-27,311.200012,322.600006,310.000000,319.850006,283.689026,65295716
2018-09-03,322.950012,322.950012,307.000000,310.450012,275.351776,45234836
2018-09-10,310.200012,310.750000,295.399994,307.149994,272.424835,67889552
2018-09-17,305.000000,306.600006,298.000000,303.950012,269.586639,36512805
2018-09-24,305.000000,306.350006,289.500000,297.750000,264.087555,84310104
2018-10-01,300.850006,302.950012,275.100006,276.500000,245.239990,42324425
2018-10-08,279.000000,279.399994,263.649994,275.200012,244.086975,62486616
2018-10-15,278.950012,291.649994,276.000000,289.450012,256.725952,53140766
2018-10-22,292.000000,293.100006,276.000000,280.899994,249.142578,63078621
2018-10-29,281.899994,285.950012,272.850006,283.250000,251.226898,52788987
2018-11-05,285.250000,285.250000,275.899994,277.250000,245.905228,33139509
2018-11-12,277.799988,279.250000,273.149994,276.549988,245.284348,45453615
2018-11-19,277.350006,286.649994,276.500000,280.500000,248.787796,36847150
2018-11-26,281.250000,290.000000,280.700012,285.799988,253.488586,46983899
2018-12-03,287.250000,289.500000,271.500000,274.049988,243.066986,44110658
2018-12-10,272.000000,279.399994,268.200012,275.750000,244.574829,51422765
2018-12-17,277.000000,284.399994,275.899994,276.750000,245.461746,45979567
2018-12-24,278.850006,284.000000,274.799988,282.250000,250.339951,41670083
2018-12-31,282.799988,283.850006,277.549988,280.950012,249.186951,31797234
2019-01-07,284.299988,296.000000,281.000000,295.350006,261.958923,56481784
2019-01-14,294.500000,297.399994,290.000000,291.450012,258.499817,42993254
2019-01-21,292.850006,294.399994,275.000000,279.200012,247.634796,95645434
2019-01-28,278.899994,285.200012,273.600006,280.850006,249.098221,60140473
2019-02-04,281.899994,281.899994,272.500000,275.500000,244.353073,34335112
2019-02-11,275.799988,283.899994,268.450012,280.100006,248.433029,80183788
2019-02-18,278.799988,282.450012,273.100006,274.299988,243.288727,96853873
2019-02-25,274.500000,279.000000,273.000000,278.200012,246.747849,106995265
2019-03-04,278.200012,293.000000,276.049988,292.000000,258.987671,60594888
2019-03-11,293.000000,297.000000,289.350006,290.799988,257.923279,71442800
2019-03-18,292.000000,301.950012,291.299988,298.200012,264.486725,48610608
2019-03-25,297.000000,303.000000,291.049988,297.250000,263.644104,56877732
2019-04-01,297.000000,300.000000,292.649994,294.549988,261.249359,39889504
2019-04-08,294.649994,307.399994,291.700012,305.750000,271.183136,49382426
2019-04-15,307.899994,310.000000,303.549988,304.399994,269.985748,31196704
2019-04-22,303.850006,309.799988,298.500000,304.549988,270.118774,53511822
2019-04-29,304.549988,307.549988,299.500000,304.250000,269.852722,24542376
2019-05-06,304.000000,309.500000,296.350006,297.750000,264.087555,40397802
2019-05-13,295.100006,303.500000,287.700012,301.399994,267.324921,93469110
2019-05-20,306.850006,310.000000,287.000000,290.450012,257.612885,77530186
2019-05-27,291.250000,293.549988,277.450012,278.549988,251.791138,66816432
2019-06-03,281.399994,282.149994,274.200012,275.250000,248.808167,51780526
2019-06-10,278.299988,281.399994,276.899994,278.049988,251.339172,40431209
2019-06-17,278.850006,278.899994,273.250000,274.250000,247.904236,62067445
2019-06-24,274.250000,280.000000,272.500000,273.850006,247.542679,60494174
2019-07-01,274.399994,281.850006,268.000000,279.450012,252.604721,79884619
2019-07-08,280.149994,282.899994,270.750000,275.049988,248.627380,46911114
2019-07-15,275.000000,275.600006,268.000000,268.299988,242.525818,38272037
2019-07-22,268.000000,273.350006,264.000000,270.399994,244.424072,62444501
2019-07-29,270.000000,271.149994,263.100006,264.500000,239.090881,47224945
2019-08-05,264.399994,264.500000,253.000000,254.199997,229.780334,45753302
2019-08-12,254.199997,254.199997,244.000000,253.000000,228.695618,45139283
2019-08-19,253.500000,257.299988,234.649994,236.100006,213.419113,69214519
2019-08-26,240.699997,247.649994,234.949997,245.649994,222.051682,59158850
2019-09-02,245.649994,246.899994,240.649994,243.899994,220.469803,33734901
2019-09-09,244.649994,246.500000,238.600006,239.899994,216.854065,40169613
2019-09-16,239.500000,248.500000,234.050003,238.050003,215.181778,109764698
2019-09-23,250.000000,260.500000,242.699997,252.949997,228.650406,125187950
2019-09-30,254.750000,263.899994,249.399994,257.250000,232.537338,66470589
2019-10-07,257.500000,258.000000,241.100006,243.949997,220.515015,92134596
2019-10-14,245.449997,249.199997,242.149994,246.500000,222.820038,67249437
2019-10-21,246.500000,257.200012,244.949997,250.399994,226.345383,83621355
2019-10-28,247.699997,264.000000,247.699997,261.299988,236.198273,75455301
2019-11-04,262.950012,266.299988,258.600006,260.500000,235.475143,53712840
2019-11-11,260.600006,262.350006,250.000000,250.649994,226.571365,43136706
2019-11-18,251.449997,252.649994,245.050003,247.649994,223.859543,56759576
2019-11-25,247.750000,250.399994,245.000000,246.399994,222.729645,60007035
2019-12-02,246.000000,247.500000,242.000000,243.350006,219.972641,51688693
2019-12-09,243.000000,243.300003,235.000000,241.600006,218.390762,54415324
2019-12-16,243.000000,247.899994,236.350006,241.149994,217.983978,68368247
2019-12-23,242.000000,242.800003,236.350006,236.899994,214.142242,50151138
2019-12-30,238.000000,241.000000,237.100006,238.500000,215.588547,42211479
2020-01-06,237.500000,238.750000,233.250000,238.000000,215.136597,42522968
2020-01-13,238.500000,243.899994,238.250000,239.949997,216.899261,46325883
2020-01-20,240.050003,243.250000,236.899994,238.149994,215.272171,38169112
2020-01-27,237.000000,239.250000,215.500000,219.000000,197.961807,112997281
2020-02-03,215.000000,219.899994,205.000000,213.399994,192.899780,181307778
2020-02-10,214.000000,216.949997,206.800003,207.699997,187.747360,72234410
2020-02-17,208.000000,208.649994,200.500000,207.449997,187.521362,61144223
2020-02-24,207.000000,207.449997,192.050003,197.550003,178.572403,99676312
2020-03-02,199.500000,203.449997,179.750000,181.750000,164.290222,110961969
2020-03-09,179.000000,179.000000,134.600006,162.250000,146.663483,163380759
2020-03-16,158.000000,176.500000,144.750000,175.500000,158.640640,282900574
2020-03-23,158.000000,166.000000,139.000000,163.199997,147.522232,257491859
2020-03-30,156.050003,182.750000,156.050003,177.899994,160.810074,151760412
2020-04-06,177.899994,186.250000,173.649994,185.250000,167.453995,116306633
2020-04-13,184.500000,193.750000,181.050003,188.100006,170.030228,120584321
2020-04-20,189.949997,189.949997,176.000000,180.050003,162.753555,135279076
2020-04-27,180.250000,184.899994,178.050003,182.050003,164.561417,82514118
2020-05-04,181.750000,181.750000,157.100006,158.250000,143.047760,163145228
2020-05-11,160.000000,173.600006,157.500000,164.649994,148.832932,89398360
2020-05-18,166.000000,191.899994,163.149994,186.350006,168.448349,163660171
2020-05-25,186.350006,198.000000,186.350006,197.350006,178.391632,138192216
2020-06-01,201.000000,205.250000,195.000000,200.000000,180.787048,106744673
2020-06-08,202.899994,206.199997,197.000000,199.050003,179.928314,86665242
